Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm,Inliers,Measurement_Valid,Correct_Candidate_Rank
31,129.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
32,132.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
33,135.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
34,138.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
35,141.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
36,179.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
37,182.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
38,185.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
39,188.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
40,191.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
41,194.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
42,197.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
43,200.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
44,203.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
45,206.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
46,209.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
47,213.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
48,216.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
49,219.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,orb,0,0,-1
50,222.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
51,225.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
52,228.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
53,231.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
54,269.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
55,272.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
56,275.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
57,278.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
58,281.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
59,283.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
60,286.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
61,289.00,40.35164315,115.78368151,40.35060000,115.77700000,40.35060000,115.77700000,0.4867,578.63,1,51,orb,8,1,-1
62,292.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
63,295.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
64,298.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
65,301.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,orb,0,0,-1
66,303.00,40.34719762,115.78904993,40.35060000,115.77700000,40.35060000,115.77700000,0.3933,1090.22,1,30,orb,4,1,-1
67,306.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
68,309.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
69,312.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
70,315.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
71,318.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
72,357.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
73,360.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
74,363.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
75,367.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
76,370.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
77,373.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
78,376.00,40.34933764,115.77928243,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,239.26,1,34,orb,6,1,-1
79,379.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
80,382.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
81,385.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
82,388.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
83,391.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
84,394.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
85,397.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
86,400.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,orb,0,0,-1
87,403.00,40.34806063,115.79220992,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1321.00,1,39,orb,6,1,-1
88,406.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
89,409.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
90,447.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
91,450.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
92,453.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
93,456.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
94,458.00,40.34124973,115.78463899,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1226.15,1,3,orb,6,1,-1
95,461.00,40.34121754,115.78021175,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1079.41,1,2,orb,5,1,-1
96,464.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
97,467.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
98,470.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
99,473.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
100,476.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
101,479.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
102,482.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
103,484.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
104,487.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
105,490.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
106,493.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
107,496.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
108,534.00,40.34142143,115.78986661,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1495.18,1,6,orb,5,1,-1
109,537.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
110,540.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
111,543.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
112,546.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
113,550.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
114,553.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
115,556.00,40.34127120,115.78492654,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1237.21,1,4,orb,6,1,-1
116,559.00,40.34534113,115.79131691,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1348.36,1,30,orb,5,1,-1
117,562.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
118,565.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
119,568.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
120,571.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
121,575.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
122,578.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
123,581.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.0000,0.00,0,-1,orb,0,0,-1
124,584.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
125,587.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
126,625.00,40.34124973,115.77840350,40.35060000,115.77700000,40.35060000,115.77700000,0.4400,1047.66,1,1,orb,6,1,-1
127,628.00,40.34164679,115.78143676,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1065.38,1,2,orb,5,1,-1
128,631.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
129,634.00,40.34126046,115.77910753,40.35060000,115.77700000,40.35060000,115.77700000,0.4167,1054.94,1,1,orb,5,1,-1
130,637.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
131,640.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
132,643.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
133,646.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
134,649.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
135,652.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
136,655.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
137,658.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
138,661.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
139,664.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
140,667.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
141,670.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
142,673.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
143,676.00,40.35060000,115.77700000,40.35060000,115.77700000,40.35060000,115.77700000,0.3000,0.00,0,-1,orb,0,1,-1
